Source,Target,Weight
Tendon,Fracture,3
Tendon,Pinched Nerve,6
Tendon,Heart Disease,1
Tendon,Foreskin,5
Tendon,Paraphimosis,5
Tendon,Spasm,3
Tendon,Spinal Stenosis,1
Tendon,Rhinoplasty,5
Tendon,Vitamin K,1
Tendon,Sprain,4
Tendon,Legg-Calve-Perthes Disease,2
Tendon,Travel,2
Tendon,Vaginal Discharge,4
Tendon,Knee,3
Tendon,Pelvic Area,7
Tendon,Forearm,6
Tendon,Ejaculation,3
Tendon,Motion Sickness,2
Tendon,Wrist,2
Tendon,Lymph Node,3
Tendon,Ulcerative Colitis,1
Tendon,Croup,2
Tendon,Detached Retina,4
Tendon,Smell,3
Tendon,Spit,1
Tendon,Scleroderma,3
Tendon,Toothache,2
Tendon,Scar,1
Tendon,Ammonia,1
Tendon,Sea Sickness,2
Tendon,Big Toe,5
Tendon,Circumcision,5
Tendon,Cirrhosis,2
Tendon,Carpal Tunnel Syndrome,2
Tendon,Balanitis,5
Tendon,Hemorrhoid,5
Tendon,Lymphedema,3
Tendon,Angina,1
Thyroiditis,Hair Loss,1
Thyroiditis,Autoimmune Hepatitis,4
Thyroiditis,Cervix,6
Thyroiditis,Third Trimester,3
Thyroiditis,Birth Control Pill,6
Thyroiditis,NASH,1
Thyroiditis,AIDS,4
Thyroiditis,Hot Flash,1
Thyroiditis,Blood Sugar,3
Thyroiditis,Fetal Alcohol Syndrome,1
Thyroiditis,Birth Defect,2
Thyroiditis,Vaccination,4
Thyroiditis,Congestive Heart Failure,1
Thyroiditis,Bioidentical Hormone,1
Thyroiditis,Implant Radiation,1
Thyroiditis,Fertility,2
Thyroiditis,Cancer,1
Thyroiditis,Prostate Cancer,1
Thyroiditis,Fatty Liver Disease,1
Thyroiditis,Cardiovascular Disease,2
Thyroiditis,Kidney Stone,2
Thyroiditis,HIV Test,4
Thyroiditis,Chronic Obstructive Pulmonary Disease,2
Thyroiditis,ANA Test,4
Thyroiditis,Hormone,1
Thyroiditis,Penis,2
Thyroiditis,Tomato,1
Thyroiditis,NAFLD,1
Thyroiditis,Transient Ischemia Attack,6
Thyroiditis,Chest,1
Thyroiditis,Rheumatoid Arthritis,1
Thyroiditis,Hepatitis B,6
Thyroiditis,Hepatitis C,4
Thyroiditis,Hyperglycemia,1
Thyroiditis,Ovarian Cancer,2
Thyroiditis,Obesity,2
Thyroiditis,Carotid Artery,1
Thyroiditis,Parenting,1
Thyroiditis,Exposure,1
Thyroiditis,Electrogastrogram,2
Thyroiditis,Type 2 Diabetes,2
Thyroiditis,Rehabilitation,2
Thyroiditis,Kidney Failure,1
Thyroiditis,Walnut,1
Thyroiditis,Infertility,1
Thyroiditis,Genetic Testing,1
Thyroiditis,Body Mass Index,1
Thyroiditis,Insulin,2
Thyroiditis,Ovary,1
Thyroiditis,Fetus,7
Thyroiditis,Pregnancy,7
Thyroiditis,Kidney,2
Thyroiditis,Shellfish,4
Thyroiditis,Birth Control,3
Thyroiditis,Premature Menopause,2
Thyroiditis,Hepatitis,6
Thyroiditis,Pregnancy Test,6
Thyroiditis,Omega-3,2
Thyroiditis,Prostate,1
Thyroiditis,Biopsy,2
Thyroiditis,Cirrhosis,4
Thyroiditis,Anemia,1
Thyroiditis,Benign Prostatic Hyperplasia,2
Thyroiditis,Heart Attack,1
Aloe,Nail Fungus,3
Aloe,Mucus,2
Aloe,Autoimmune Hepatitis,1
Aloe,Benzoyl Peroxide,1
Aloe,Sinus Infection,2
Aloe,Cervix,1
Aloe,Overactive Bladder,1
Aloe,Endometriosis,2
Aloe,Walking,1
Aloe,Ganglion Cyst,2
Aloe,NASH,1
Aloe,Hydrogen Peroxide,2
Aloe,Ankle,2
Aloe,Shaving,1
Aloe,Itch,1
Aloe,Hot Flash,2
Aloe,Cyst,4
Aloe,Colon Cancer,6
Aloe,Pancreatitis,4
Aloe,Pancreas,4
Aloe,Skin Tag,1
Aloe,Jet Lag,2
Aloe,Vision,1
Aloe,Squash,1
Aloe,Polycystic Ovarian Syndrome,1
Aloe,First Aid,1
Aloe,Cancer,1
Aloe,Dry Mouth,1
Aloe,Fuzziness,1
Aloe,Vitamin K,2
Aloe,Runny Nose,1
Aloe,Urinary Incontinence,1
Aloe,Incontinence,1
Aloe,Mayonnaise,2
Aloe,NAFLD,1
Aloe,Multivitamin,2
Aloe,Pelvic Area,2
Aloe,Cuts,1
Aloe,Athlete's Foot,4
Aloe,Lump,2
Aloe,Hair,1
Aloe,Rheumatoid Arthritis,1
Aloe,Wrist,1
Aloe,Second Degree Burn,2
Aloe,Scabies,1
Aloe,Scrape,2
Aloe,Pets,1
Aloe,Olive,1
Aloe,Mouth,1
Aloe,Osteoporosis,3
Aloe,Dry Skin,1
Aloe,Smell,1
Aloe,Infertility,1
Aloe,Genetic Testing,1
Aloe,Spotting,1
Aloe,Spit,2
Aloe,Scar,2
Aloe,Tonsil,2
Aloe,Hand,1
Aloe,Brain Tumor,1
Aloe,Ringworm,1
Aloe,Arthritis,2
Aloe,Cirrhosis,1
Aloe,Blister,1
Aloe,Hemorrhoid,1
Aloe,Nose,2
Aloe,Heel,1
Aloe,Colon,6
Aloe,Callus,3
Hair Loss,Wrinkle,1
Hair Loss,Benzoyl Peroxide,1
Hair Loss,Skin,1
Hair Loss,Macadamia,1
Hair Loss,Vagina,1
Hair Loss,Hip Pain,1
Hair Loss,Baby,1
Hair Loss,Torticollis,1
Hair Loss,Endometriosis,1
Hair Loss,Melasma,1
Hair Loss,NASH,1
Hair Loss,Iron,1
Hair Loss,Exercise,4
Hair Loss,Shaving,6
Hair Loss,Itch,1
Hair Loss,Hot Flash,1
Hair Loss,Osteoarthritis,4
Hair Loss,Adult Acne,1
Hair Loss,Pancreas,1
Hair Loss,Aging,1
Hair Loss,Low Self-Esteem,3
Hair Loss,Skin Tag,2
Hair Loss,Vision,1
Hair Loss,Retrograde Ejaculation,1
Hair Loss,Fracture,1
Hair Loss,Polycystic Ovarian Syndrome,6
Hair Loss,Bioidentical Hormone,1
Hair Loss,Cramps,1
Hair Loss,Fatty Liver Disease,1
Hair Loss,Stretch Mark,5
Hair Loss,Spinal Stenosis,3
Hair Loss,Chronic Obstructive Pulmonary Disease,6
Hair Loss,Keratosis Pilaris,1
Hair Loss,Orgasm,1
Hair Loss,Urinary Incontinence,4
Hair Loss,Pink Eye,1
Hair Loss,Mayonnaise,1
Hair Loss,NAFLD,1
Hair Loss,Glaucoma,1
Hair Loss,Weight Loss Pill,6
Hair Loss,Forearm,1
Hair Loss,Ejaculation,1
Hair Loss,Chest,1
Hair Loss,Weight Gain,3
Hair Loss,Hair,6
Hair Loss,Eyes,1
Hair Loss,Wrist,1
Hair Loss,Lymph Node,4
Hair Loss,Lice,1
Hair Loss,Pelvis,1
Hair Loss,Thyroid,1
Hair Loss,Hyperkalemia,1
Hair Loss,Carotid Artery,1
Hair Loss,Parenting,1
Hair Loss,Vitiligo,1
Hair Loss,Olive,1
Hair Loss,Exposure,1
Hair Loss,Rehabilitation,6
Hair Loss,Arm,6
Hair Loss,Osteoporosis,1
Hair Loss,Acne,1
Hair Loss,Walnut,1
Hair Loss,Dry Skin,1
Hair Loss,Smell,1
Hair Loss,Leg,6
Hair Loss,Premature Ejaculation,1
Hair Loss,Body Mass Index,1
Hair Loss,Spit,1
Hair Loss,General Anesthesia,1
Hair Loss,Restless Leg Syndrome,1
Hair Loss,Toothache,1
Hair Loss,Thigh,5
Hair Loss,Weight,4
Hair Loss,Hand,2
Hair Loss,Molar,1
Hair Loss,Scalp,1
Hair Loss,Alopecia,1
Hair Loss,Weakness,1
Hair Loss,Carpal Tunnel Syndrome,1
Hair Loss,Blister,1
Hair Loss,Tooth,1
Hair Loss,Eyelid,1
Hair Loss,Actinic Keratosis,1
Hair Loss,Callus,1
Lyme Disease,Mucus,6
Lyme Disease,Swelling,5
Lyme Disease,Sinus Infection,6
Lyme Disease,Hip Pain,1
Lyme Disease,Bursitis,1
Lyme Disease,H. Pylori,1
Lyme Disease,Steroid,8
Lyme Disease,Osteoarthritis,6
Lyme Disease,Tongue,1
Lyme Disease,Colon Cancer,1
Lyme Disease,Traveler's Diarrhea,6
Lyme Disease,Calf,1
Lyme Disease,Allergic Reaction,3
Lyme Disease,Irritable Bowel Syndrome,1
Lyme Disease,Drainage,6
Lyme Disease,Scoliosis,1
Lyme Disease,Radial Keratotomy,3
Lyme Disease,Pinched Nerve,5
Lyme Disease,Heart Disease,1
Lyme Disease,First Aid,1
Lyme Disease,Anaphylaxis,2
Lyme Disease,Dopamine,2
Lyme Disease,Spinal Stenosis,1
Lyme Disease,Food Allergy,3
Lyme Disease,Bee Sting,2
Lyme Disease,Legg-Calve-Perthes Disease,1
Lyme Disease,Diarrhea,6
Lyme Disease,Pain,2
Lyme Disease,Pelvic Area,4
Lyme Disease,Asthma,1
Lyme Disease,Diabetic Neuropathy,2
Lyme Disease,Rheumatoid Arthritis,6
Lyme Disease,Lymph Node,4
Lyme Disease,Memory Loss,3
Lyme Disease,Croup,1
Lyme Disease,Scrape,1
Lyme Disease,Injection,2
Lyme Disease,Insect Sting,3
Lyme Disease,Peanut,3
Lyme Disease,Grapefruit,1
Lyme Disease,Scleroderma,1
Lyme Disease,Nerve,2
Lyme Disease,Scar,3
Lyme Disease,Shellfish,3
Lyme Disease,methicillin resistant staphylococcus aureus,6
Lyme Disease,Bloating,1
Lyme Disease,Allergy,3
Lyme Disease,Cirrhosis,4
Lyme Disease,Balanitis,3
Lyme Disease,Throat,3
Lyme Disease,Lymphedema,4
Lyme Disease,Gout,6
Intrauterine Insemination,Milk,1
Intrauterine Insemination,Cervix,3
Intrauterine Insemination,Lubricants,3
Intrauterine Insemination,Third Trimester,2
Intrauterine Insemination,Vagina,2
Intrauterine Insemination,Cereal,1
Intrauterine Insemination,Menstrual Cramp,1
Intrauterine Insemination,Nail,1
Intrauterine Insemination,Radical Prostatectomy,1
Intrauterine Insemination,Chlamydia,6
Intrauterine Insemination,Zinc Oxide,1
Intrauterine Insemination,Wart,1
Intrauterine Insemination,Calcium,1
Intrauterine Insemination,Emergency Room,1
Intrauterine Insemination,Aging,1
Intrauterine Insemination,Erection,1
Intrauterine Insemination,Tetanus,1
Intrauterine Insemination,Priapism,1
Intrauterine Insemination,Fertility,9
Intrauterine Insemination,Sunscreen,1
Intrauterine Insemination,Nsaid,1
Intrauterine Insemination,Rhinoplasty,1
Intrauterine Insemination,Orgasm,6
Intrauterine Insemination,Sexually Transmitted Disease,6
Intrauterine Insemination,Shift Work Sleep Disorder,2
Intrauterine Insemination,Penis,1
Intrauterine Insemination,Knee,1
Intrauterine Insemination,Irregularity,6
Intrauterine Insemination,Weight Gain,2
Intrauterine Insemination,Libido,3
Intrauterine Insemination,Waist,3
Intrauterine Insemination,Hepatitis A,2
Intrauterine Insemination,Sexual Intercourse,6
Intrauterine Insemination,Gallstone,4
Intrauterine Insemination,Obesity,2
Intrauterine Insemination,Electrogastrogram,3
Intrauterine Insemination,Wine,1
Intrauterine Insemination,Hysterectomy,1
Intrauterine Insemination,Infertility,9
Intrauterine Insemination,Spotting,6
Intrauterine Insemination,Body Mass Index,1
Intrauterine Insemination,Spit,6
Intrauterine Insemination,Ovary,4
Intrauterine Insemination,Weight,2
Intrauterine Insemination,Pregnancy,1
Intrauterine Insemination,Premature Menopause,1
Intrauterine Insemination,Hand,1
Intrauterine Insemination,Erectile Dysfunction,1
Intrauterine Insemination,Smoking,1
Intrauterine Insemination,Pneumonia,1
Intrauterine Insemination,Omega-3,1
Intrauterine Insemination,High-Risk Pregnancy,2
Intrauterine Insemination,Plant,1
Intrauterine Insemination,Surgery,1
Intrauterine Insemination,Testosterone,6
Intrauterine Insemination,Toddler,1
Intrauterine Insemination,Running,3
Intrauterine Insemination,Addiction,3
Intrauterine Insemination,Sperm,6
Postpartum Depression,Steroid,2
Postpartum Depression,Castor Oil,6
Postpartum Depression,Tightness,1
Postpartum Depression,Sexual Dysfunction,4
Postpartum Depression,Fibromyalgia,4
Postpartum Depression,Dementia,2
Postpartum Depression,Priapism,1
Postpartum Depression,Tremor,1
Postpartum Depression,Foreskin,1
Postpartum Depression,Marijuana,1
Postpartum Depression,Orgasm,4
Postpartum Depression,Red Wine,4
Postpartum Depression,Dislocation,2
Postpartum Depression,Low Blood Pressure,1
Postpartum Depression,Tai Chi,1
Postpartum Depression,Parkinson's Disease,1
Postpartum Depression,Premature Ejaculation,2
Postpartum Depression,Vasectomy,3
Postpartum Depression,Sleep Apnea,1
Postpartum Depression,Circumcision,1
Postpartum Depression,Testosterone,2
Postpartum Depression,Gum Disease,2
Postpartum Depression,Tension Headache,1
Ehlers-Danlos Syndrome,Sleep Disorder,1
Ehlers-Danlos Syndrome,Choking,5
Ehlers-Danlos Syndrome,Hip Pain,1
Ehlers-Danlos Syndrome,Staph Infection,1
Ehlers-Danlos Syndrome,Depression,3
Ehlers-Danlos Syndrome,Suicide,1
Ehlers-Danlos Syndrome,Chlamydia,3
Ehlers-Danlos Syndrome,Ablation,1
Ehlers-Danlos Syndrome,Shingles,1
Ehlers-Danlos Syndrome,Erection,6
Ehlers-Danlos Syndrome,Fibromyalgia,8
Ehlers-Danlos Syndrome,Femur,1
Ehlers-Danlos Syndrome,Dementia,1
Ehlers-Danlos Syndrome,Impotence,2
Ehlers-Danlos Syndrome,Priapism,4
Ehlers-Danlos Syndrome,Blood Test,3
Ehlers-Danlos Syndrome,Polycystic Ovarian Syndrome,2
Ehlers-Danlos Syndrome,Serotonin,2
Ehlers-Danlos Syndrome,Anxiety,2
Ehlers-Danlos Syndrome,Sepsis,2
Ehlers-Danlos Syndrome,Marijuana,2
Ehlers-Danlos Syndrome,Anger,1
Ehlers-Danlos Syndrome,Epistaxis,2
Ehlers-Danlos Syndrome,Nsaid,2
Ehlers-Danlos Syndrome,Tinnitus,1
Ehlers-Danlos Syndrome,Insomnia,1
Ehlers-Danlos Syndrome,Hormone,4
Ehlers-Danlos Syndrome,Penis,2
Ehlers-Danlos Syndrome,Catheter,2
Ehlers-Danlos Syndrome,Bipolar Disorder,3
Ehlers-Danlos Syndrome,Schizophrenia,3
Ehlers-Danlos Syndrome,Chest,1
Ehlers-Danlos Syndrome,Tai Chi,2
Ehlers-Danlos Syndrome,Hepatitis B,2
Ehlers-Danlos Syndrome,Panic Attack,2
Ehlers-Danlos Syndrome,Sexual Intercourse,2
Ehlers-Danlos Syndrome,Paranoid Behavior,3
Ehlers-Danlos Syndrome,Vitiligo,3
Ehlers-Danlos Syndrome,Sexual Problem,4
Ehlers-Danlos Syndrome,Fear,5
Ehlers-Danlos Syndrome,Peanut Butter,1
Ehlers-Danlos Syndrome,Irritability,1
Ehlers-Danlos Syndrome,Big Toe,1
Ehlers-Danlos Syndrome,Brain Tumor,1
Ehlers-Danlos Syndrome,Erectile Dysfunction,11
Ehlers-Danlos Syndrome,Mood Swing,2
Ehlers-Danlos Syndrome,Lithium,1
Ehlers-Danlos Syndrome,Stent,2
Ehlers-Danlos Syndrome,Brain,1
Ehlers-Danlos Syndrome,Tension Headache,1
Cholesterol,Pulse,2
Cholesterol,Echocardiogram,2
Cholesterol,Endometriosis,1
Cholesterol,Syrup,2
Cholesterol,Atherosclerosis,8
Cholesterol,Adult Acne,1
Cholesterol,Ablation,1
Cholesterol,Hunger,2
Cholesterol,Pancreas,3
Cholesterol,Blood Sugar,2
Cholesterol,Beta Blocker,2
Cholesterol,Oatmeal,7
Cholesterol,Soy,6
Cholesterol,Fetal Alcohol Syndrome,1
Cholesterol,Pulmonary Embolism,1
Cholesterol,Bioidentical Hormone,1
Cholesterol,Implant Radiation,1
Cholesterol,Prostate Cancer,1
Cholesterol,Chronic Obstructive Pulmonary Disease,1
Cholesterol,Vitamin D,3
Cholesterol,Stroke,6
Cholesterol,ANA Test,1
Cholesterol,Hormone,2
Cholesterol,Catheter,1
Cholesterol,Diabetic Neuropathy,3
Cholesterol,Hepatitis B,1
Cholesterol,Thyroid,1
Cholesterol,Heart,6
Cholesterol,Rehabilitation,1
Cholesterol,Hypothyroidism,1
Cholesterol,Coffee,2
Cholesterol,Fiber,1
Cholesterol,Type 1 Diabetes,4
Cholesterol,Insulin,3
Cholesterol,Nerve,2
Cholesterol,Blood Pressure,4
Cholesterol,Uric Acid,1
Cholesterol,Hepatitis,1
Cholesterol,Cardioversion,1
Cholesterol,Plant,7
Cholesterol,Testosterone,3
Cholesterol,Adrenal Gland,1
Cholesterol,Estrogen,1
Cholesterol,Benign Prostatic Hyperplasia,1
Cholesterol,Heart Attack,6
Cholesterol,Tension Headache,2
Cholesterol,High Blood Pressure,6
Pulse,Autoimmune Hepatitis,1
Pulse,Blood Clot,1
Pulse,Echocardiogram,6
Pulse,Overactive Bladder,1
Pulse,Ganglion Cyst,1
Pulse,NASH,1
Pulse,Atherosclerosis,8
Pulse,Adult Acne,1
Pulse,Cyst,1
Pulse,Beta Blocker,9
Pulse,Oatmeal,1
Pulse,Meal,6
Pulse,Immunotherapy,1
Pulse,Heart Disease,6
Pulse,Polycystic Ovarian Syndrome,2
Pulse,Congestive Heart Failure,6
Pulse,Pulmonary Embolism,2
Pulse,Anxiety,2
Pulse,Bioidentical Hormone,1
Pulse,Implant Radiation,1
Pulse,Cancer,1
Pulse,Protein,6
Pulse,Prostate Cancer,1
Pulse,Fatty Liver Disease,1
Pulse,Kidney Stone,1
Pulse,Vitamin D,1
Pulse,Vitamin K,1
Pulse,Urinary Incontinence,1
Pulse,Incontinence,1
Pulse,Stroke,4
Pulse,ANA Test,1
Pulse,Hormone,2
Pulse,Salmon,1
Pulse,NAFLD,1
Pulse,Asthma,1
Pulse,Nebulization,1
Pulse,Chest,2
Pulse,Hepatitis C,1
Pulse,Panic Attack,4
Pulse,Thyroid,1
Pulse,Ovarian Cancer,1
Pulse,Carotid Artery,3
Pulse,Pacemaker,6
Pulse,Type 2 Diabetes,1
Pulse,Heart,7
Pulse,Hypothyroidism,1
Pulse,Arm,1
Pulse,Kidney Failure,3
Pulse,Ovary,1
Pulse,Blood Pressure,2
Pulse,Kidney,1
Pulse,Shellfish,1
Pulse,Premature Menopause,2
Pulse,Pneumonia,1
Pulse,Plant,1
Pulse,Sleep Apnea,6
Pulse,Fast Food,1
Pulse,Testosterone,1
Pulse,Adrenal Gland,1
Pulse,Biopsy,1
Pulse,Cirrhosis,1
Pulse,Running,1
Pulse,Anemia,1
Pulse,Benign Prostatic Hyperplasia,1
Pulse,Angina,1
Pulse,Heart Attack,7
Hallucination,Benzoyl Peroxide,1
Hallucination,Cereal,1
Hallucination,Walking,2
Hallucination,Depression,1
Hallucination,Suicide,2
Hallucination,Colon Cancer,1
Hallucination,Irritable Bowel Syndrome,9
Hallucination,Dementia,1
Hallucination,Tremor,1
Hallucination,Manic Depressive,1
Hallucination,Cancer,1
Hallucination,Sepsis,2
Hallucination,Fuzziness,1
Hallucination,Digestive System,12
Hallucination,Runny Nose,1
Hallucination,Dehydration,1
Hallucination,Diarrhea,3
Hallucination,Asthma Attack,3
Hallucination,Transient Ischemia Attack,3
Hallucination,Forearm,1
Hallucination,Asthma,3
Hallucination,Parkinson's Disease,7
Hallucination,Memory Loss,2
Hallucination,Sleepwalking,6
Hallucination,Electrogastrogram,2
Hallucination,Peanut Butter,1
Hallucination,Stomach,1
Hallucination,Bowel Movement,3
Hallucination,Vascular Dementia,1
Hallucination,Colitis,1
Hallucination,Bloating,1
Hallucination,Mood Swing,2
Hallucination,Concussion,1
Hallucination,Lithium,3
Hallucination,Weakness,6
Hallucination,Flatulence,1
Hallucination,Fatigue,1
Hallucination,Tension Headache,1
Sore Throat,Swelling,1
Sore Throat,Sting,2
Sore Throat,Torticollis,2
Sore Throat,Ear Infection,1
Sore Throat,Ankle,2
Sore Throat,Diaper Rash,2
Sore Throat,Itch,3
Sore Throat,Neck,2
Sore Throat,Herniated Disk,1
Sore Throat,Tongue,6
Sore Throat,Torso,6
Sore Throat,Cold Sore,6
Sore Throat,Shingles,2
Sore Throat,Thermometer,1
Sore Throat,Chigger,3
Sore Throat,Foot,4
Sore Throat,Insect Bite,3
Sore Throat,Dry Mouth,5
Sore Throat,Fuzziness,3
Sore Throat,Shoulder,1
Sore Throat,Rhinoplasty,3
Sore Throat,Bee Sting,1
Sore Throat,Dislocation,1
Sore Throat,Pink Eye,1
Sore Throat,Travel,1
Sore Throat,Pain,2
Sore Throat,Infection,1
Sore Throat,Glaucoma,1
Sore Throat,Bruise,6
Sore Throat,Athlete's Foot,2
Sore Throat,Pain Relief,6
Sore Throat,Eyes,1
Sore Throat,Lice,1
Sore Throat,Strep Throat,6
Sore Throat,Buttocks,6
Sore Throat,Thyroid,1
Sore Throat,Oral Cancer,7
Sore Throat,Mouth,5
Sore Throat,Middle Ear,1
Sore Throat,Poison Oak,2
Sore Throat,Arm,4
Sore Throat,General Anesthesia,1
Sore Throat,Ears,1
Sore Throat,Tonsil,6
Sore Throat,Esophagus,6
Sore Throat,Scalp,1
Sore Throat,Toddler,1
Sore Throat,Genital Herpes,6
Sore Throat,Nose,3
Sore Throat,Lymphedema,1
Sore Throat,Heel,2
Stomachache,Infant,6
Stomachache,Wrinkle,1
Stomachache,Skin,1
Stomachache,Crying,1
Stomachache,Retina,1
Stomachache,Baby,6
Stomachache,Torticollis,1
Stomachache,Soup,2
Stomachache,Childhood Obesity,6
Stomachache,Ear Infection,6
Stomachache,Hoarseness,6
Stomachache,Diaper Rash,1
Stomachache,Hunger,2
Stomachache,Colic,1
Stomachache,Aging,3
Stomachache,Tightness,1
Stomachache,Oatmeal,2
Stomachache,Squash,2
Stomachache,Makeup,2
Stomachache,Foreskin,1
Stomachache,Sunscreen,2
Stomachache,Boil,2
Stomachache,Spina Bifida,6
Stomachache,Vitamin D,1
Stomachache,Runny Nose,6
Stomachache,Herb,1
Stomachache,Autism,6
Stomachache,Coldness,6
Stomachache,Taste,6
Stomachache,Schizophrenia,1
Stomachache,Cuts,1
Stomachache,Fever,6
Stomachache,Paranoid Behavior,1
Stomachache,Parenting,6
Stomachache,Exposure,1
Stomachache,Salad,4
Stomachache,Honey,2
Stomachache,Grapefruit,1
Stomachache,Dry Skin,2
Stomachache,Ears,6
Stomachache,Belch,1
Stomachache,Pregnancy,1
Stomachache,Nasal Spray,6
Stomachache,Amino Acids,1
Stomachache,Protein S Deficiency,1
Stomachache,Freckle,1
Stomachache,Toddler,6
Stomachache,Arthritis,1
Stomachache,Tick,1
Stomachache,Eyelid,1
Infant,Sting,1
Infant,Crying,1
Infant,Baby,10
Infant,Menstrual Cramp,2
Infant,Torticollis,1
Infant,Childhood Obesity,6
Infant,Nail,2
Infant,Ear Infection,6
Infant,Hoarseness,7
Infant,Diaper Rash,1
Infant,Herniated Disc,2
Infant,Cold Sore,1
Infant,Colic,1
Infant,Aging,2
Infant,Allergic Reaction,1
Infant,Human Papillomavirus,1
Infant,Drainage,3
Infant,Tetanus,2
Infant,Insect Bite,4
Infant,Vaccination,3
Infant,Spina Bifida,6
Infant,Cough,6
Infant,Food Allergy,1
Infant,Runny Nose,6
Infant,Autism,6
Infant,Temperature,2
Infant,Vaccines,2
Infant,Infection,1
Infant,Coldness,12
Infant,Bruise,2
Infant,Cold,6
Infant,Pain Relief,2
Infant,Immune System,2
Infant,Fever,8
Infant,Herpes Simplex,1
Infant,Memory Loss,1
Infant,Gallstone,2
Infant,Chickenpox,1
Infant,Aspirin,2
Infant,Parenting,6
Infant,Injection,4
Infant,Middle Ear,3
Infant,Narcotic,6
Infant,Honey,6
Infant,Peanut Butter,1
Infant,Peanut,1
Infant,Ears,8
Infant,Belch,1
Infant,Pregnancy,1
Infant,Shellfish,1
Infant,Nasal Spray,12
Infant,methicillin resistant staphylococcus aureus,1
Infant,Flu,4
Infant,Pneumonia,6
Infant,Allergy,1
Infant,Toddler,6
Infant,Throat,1
Infant,Genital Herpes,1
Wrinkle,Benzoyl Peroxide,6
Wrinkle,Skin,12
Wrinkle,Lubricants,1
Wrinkle,Retina,2
Wrinkle,Plantar Wart,1
Wrinkle,Baby,1
Wrinkle,Walking,1
Wrinkle,Melasma,1
Wrinkle,Iron,1
Wrinkle,Cavity,1
Wrinkle,Ankle,1
Wrinkle,Shaving,7
Wrinkle,Itch,6
Wrinkle,Neck,1
Wrinkle,Hunger,1
Wrinkle,Zinc,1
Wrinkle,Aging,12
Wrinkle,Skin Tag,1
Wrinkle,Drainage,1
Wrinkle,Vision,1
Wrinkle,Makeup,2
Wrinkle,Polycystic Ovarian Syndrome,1
Wrinkle,Sunscreen,6
Wrinkle,Boil,2
Wrinkle,Dry Mouth,1
Wrinkle,Stretch Mark,2
Wrinkle,Keratosis Pilaris,6
Wrinkle,Vitamin A,8
Wrinkle,Vitamin D,6
Wrinkle,Incontinence,2
Wrinkle,Pink Eye,1
Wrinkle,Mayonnaise,6
Wrinkle,Glaucoma,1
Wrinkle,Multivitamin,1
Wrinkle,Pelvic Area,2
Wrinkle,Forearm,6
Wrinkle,Taste,1
Wrinkle,Cuts,1
Wrinkle,Athlete's Foot,1
Wrinkle,Hair,3
Wrinkle,Eyes,2
Wrinkle,Second Degree Burn,1
Wrinkle,Sexual Intercourse,1
Wrinkle,Thyroid,1
Wrinkle,Vitiligo,6
Wrinkle,Olive,2
Wrinkle,Mouth,1
Wrinkle,Exposure,12
Wrinkle,Salad,1
Wrinkle,Collagen,1
Wrinkle,Arm,1
Wrinkle,Dry Skin,8
Wrinkle,Smell,1
Wrinkle,Infertility,1
Wrinkle,Leg,3
Wrinkle,General Anesthesia,1
Wrinkle,Toothache,1
Wrinkle,Scar,2
Wrinkle,Ichthyosis,2
Wrinkle,Big Toe,1
Wrinkle,Hand,6
Wrinkle,Smoking,1
Wrinkle,Molar,1
Wrinkle,Scalp,6
Wrinkle,Poison Ivy,1
Wrinkle,Arthritis,1
Wrinkle,Tick,1
Wrinkle,Blister,6
Wrinkle,Tooth,1
Wrinkle,Heel,1
Wrinkle,Eyelid,3
Wrinkle,Actinic Keratosis,6
Wrinkle,Callus,7
Nail Fungus,Mucus,4
Nail Fungus,Sinus Infection,2
Nail Fungus,Plantar Wart,3
Nail Fungus,Polyp,1
Nail Fungus,Shaving,1
Nail Fungus,Itch,4
Nail Fungus,Neck,1
Nail Fungus,Zinc,1
Nail Fungus,Healing,4
Nail Fungus,Chigger,5
Nail Fungus,Skin Tag,1
Nail Fungus,Jelly,2
Nail Fungus,Drainage,1
Nail Fungus,Spina Bifida,3
Nail Fungus,Fuzziness,1
Nail Fungus,Spinal Stenosis,1
Nail Fungus,Vitamin K,2
Nail Fungus,Runny Nose,1
Nail Fungus,Pink Eye,1
Nail Fungus,Vaginal Discharge,2
Nail Fungus,Multivitamin,3
Nail Fungus,Cuts,4
Nail Fungus,Athlete's Foot,6
Nail Fungus,Hair,1
Nail Fungus,Hepatitis A,1
Nail Fungus,Scabies,6
Nail Fungus,Croup,3
Nail Fungus,Self-Exam,5
Nail Fungus,Systemic,1
Nail Fungus,Acne,1
Nail Fungus,Smell,1
Nail Fungus,Virus,2
Nail Fungus,Scleroderma,3
Nail Fungus,Scar,1
Nail Fungus,Ammonia,1
Nail Fungus,Hand,1
Nail Fungus,Freckle,3
Nail Fungus,Ringworm,4
Nail Fungus,Alopecia,1
Nail Fungus,Tick,3
Nail Fungus,Nose,3
Nail Fungus,Lymphedema,3
Nail Fungus,Callus,1
Mucus,Sting,1
Mucus,Skin,1
Mucus,Sinus Infection,12
Mucus,Oxycodone,1
Mucus,H. Pylori,1
Mucus,Steroid,2
Mucus,Polyp,2
Mucus,Walking,1
Mucus,Turkey,1
Mucus,Suicide,1
Mucus,Itch,3
Mucus,Herniated Disc,1
Mucus,Tongue,1
Mucus,Traveler's Diarrhea,6
Mucus,Emergency Room,1
